competencia;tp_ocde;chave_ies;co_ies;co_curso;co_municipio;tp_categoria_administrativa;ano_funcionamento;qt_matricula_total;qt_ingresso_total;qt_concluinte_total;qt_vaga_total;qt_inscrito_total
2012;Enfermagem;2009_2012;2009;58870;355370;Privada sem fins lucrativos;2003;91,0;20,0;7,0;120;70
2012;Fisioterapia;47_2012;47;21782;520870;Pública Estadual;1994;251,0;72,0;47,0;30;1084
2012;Enfermagem;265_2012;265;79833;353470;Privada sem fins lucrativos;2005;122,0;39,0;34,0;100;262
2012;Medicina;756_2012;756;19086;221100;Pública Estadual;1999;235,0;50,0;38,0;50;2631
2012;Enfermagem;1600_2012;1600;82633;314330;Privada sem fins lucrativos;2005;463,0;107,0;111,0;100;300
2012;Fisioterapia;527_2012;527;20595;520870;Privada sem fins lucrativos;1999;368,0;112,0;71,0;180;175
2012;Enfermagem;338_2012;338;21621;310670;Privada sem fins lucrativos;2000;302,0;68,0;85,0;120;70
2012;Odontologia;534_2012;534;18725;292740;Privada sem fins lucrativos;1999;563,0;171,0;103,0;120;578
2012;Odontologia;489_2012;489;9984;330630;Privada sem fins lucrativos;1970;345,0;111,0;52,0;120;162
2012;Fisioterapia;736_2012;736;68378;320320;Privada com fins lucrativos;2004;69,0;8,0;25,0;100;90
2012;Medicina;330_2012;330;7414;330350;Privada sem fins lucrativos;1977;781,0;87,0;143,0;60;752
2012;Enfermagem;14162_2012;14162;101992;312770;Privada sem fins lucrativos;2007;332,0;49,0;144,0;100;104
2012;Odontologia;322_2012;322;18766;350950;Privada sem fins lucrativos;1997;323,0;419,0;36,0;115;502
2012;Enfermagem;4017_2012;4017;88662;352590;Privada com fins lucrativos;2006;467,0;125,0;137,0;130;376
2012;Enfermagem;2636_2012;2636;1080171;315210;Privada com fins lucrativos;2011;21,0;18,0;0,0;120;25
2012;Enfermagem;1396_2012;1396;1114625;410830;Privada com fins lucrativos;2011;58,0;58,0;0,0;200;228
2012;Fisioterapia;663_2012;663;73417;520870;Privada sem fins lucrativos;2004;474,0;245,0;72,0;400;455
2012;Enfermagem;271_2012;271;6489;354140;Privada sem fins lucrativos;1980;367,0;82,0;104,0;340;245
2012;Odontologia;375_2012;375;88514;355030;Privada sem fins lucrativos;2005;487,0;171,0;114,0;230;365
2012;Medicina;3172_2012;3172;60660;130260;Pública Estadual;2001;953,0;130,0;156,0;125;6828
2012;Enfermagem;163_2012;163;49889;330100;Privada com fins lucrativos;2001;226,0;90,0;52,0;64;413
2012;Fisioterapia;621_2012;621;43148;270430;Privada sem fins lucrativos;2000;475,0;89,0;68,0;120;256
2012;Enfermagem;138_2012;138;4470;354340;Privada sem fins lucrativos;1980;4,0;0,0;4,0;0;0
2012;Medicina;472_2012;472;18605;330170;Privada sem fins lucrativos;1997;974,0;110,0;249,0;110;1200
2012;Odontologia;55_2012;55;2897;355030;Pública Estadual;1902;411,0;84,0;82,0;83;970
2012;Odontologia;1735_2012;1735;5000552;230730;Privada com fins lucrativos;2010;564,0;218,0;0,0;200;828
2012;Odontologia;5439_2012;5439;15648;530010;Privada com fins lucrativos;1987;238,0;75,0;77,0;63;71
2012;Enfermagem;719_2012;719;51558;510250;Pública Estadual;2001;311,0;83,0;55,0;80;713
2012;Enfermagem;163_2012;163;41980;330455;Privada com fins lucrativos;2000;289,0;133,0;69,0;240;535
2012;Fisioterapia;1879_2012;1879;109537;410180;Privada com fins lucrativos;2009;56,0;26,0;0,0;30;43
2012;Medicina;32_2012;32;2348;270430;Pública Estadual;1970;314,0;53,0;53,0;50;2404
2012;Fisioterapia;583_2012;583;1122966;230440;Pública Federal;2010;100,0;41,0;0,0;40;1088
2012;Odontologia;496_2012;496;18443;351620;Privada com fins lucrativos;1997;242,0;91,0;48,0;120;155
2012;Fisioterapia;163_2012;163;58882;330455;Privada com fins lucrativos;2002;301,0;125,0;48,0;220;339
2012;Fisioterapia;3778_2012;3778;1069949;280030;Privada sem fins lucrativos;2012;44,0;57,0;0,0;100;499
2012;Odontologia;352_2012;352;101820;250750;Privada sem fins lucrativos;2007;558,0;58,0;71,0;100;593
2012;Odontologia;83_2012;83;3932;420820;Privada sem fins lucrativos;1990;346,0;97,0;55,0;80;291
2012;Enfermagem;142_2012;142;18979;317020;Privada sem fins lucrativos;1998;261,0;105,0;56,0;480;65
2012;Enfermagem;1581_2012;1581;91141;315780;Privada sem fins lucrativos;2006;42,0;0,0;14,0;200;0
2012;Medicina;14892_2012;14892;1109361;350550;Privada com fins lucrativos;;59,0;62,0;0,0;60;2150
2012;Fisioterapia;3368_2012;3368;51743;317070;Privada sem fins lucrativos;2001;71,0;25,0;33,0;60;127
2012;Enfermagem;496_2012;496;69459;351620;Privada com fins lucrativos;2004;219,0;59,0;73,0;40;136
2012;Enfermagem;1325_2012;1325;49088;410140;Privada sem fins lucrativos;2002;67,0;23,0;3,0;40;50
2012;Odontologia;142_2012;142;20011;317020;Privada sem fins lucrativos;1999;322,0;26,0;63,0;42;141
2012;Medicina;789_2012;789;16904;140010;Pública Federal;1994;190,0;34,0;30,0;28;1377
2012;Odontologia;55_2012;55;46507;355030;Pública Estadual;1902;287,0;52,0;46,0;50;330
2012;Odontologia;2409_2012;2409;5277;260410;Privada sem fins lucrativos;1959;317,0;108,0;21,0;100;171
2012;Medicina;555_2012;555;93001;230440;Privada sem fins lucrativos;2006;779,0;133,0;119,0;120;4296
2012;Fisioterapia;322_2012;322;51409;520870;Privada sem fins lucrativos;2001;323,0;193,0;60,0;460;608
2012;Fisioterapia;466_2012;466;19504;355030;Privada com fins lucrativos;1998;170,0;69,0;21,0;120;1126
2012;Fisioterapia;605_2012;605;55525;354880;Pública Municipal;2001;114,0;48,0;7,0;180;101
2012;Enfermagem;1078_2012;1078;81096;410430;Privada com fins lucrativos;2005;187,0;39,0;0,0;50;45
2012;Fisioterapia;780_2012;780;16825;510340;Privada com fins lucrativos;1989;846,0;478,0;63,0;240;1106
2012;Enfermagem;1642_2012;1642;58834;291480;Privada com fins lucrativos;2003;505,0;75,0;140,0;150;263
2012;Medicina;1087_2012;1087;72675;110020;Privada sem fins lucrativos;2004;470,0;95,0;94,0;80;80
2012;Enfermagem;3602_2012;3602;86902;410690;Privada com fins lucrativos;2006;268,0;79,0;81,0;100;286
2012;Odontologia;3238_2012;3238;58500;170210;Privada com fins lucrativos;2001;37,0;0,0;10,0;0;0
2012;Fisioterapia;4613_2012;4613;104312;110002;Privada com fins lucrativos;2007;125,0;42,0;10,0;100;121
2012;Medicina;1_2012;1;12;510340;Pública Federal;1978;396,0;90,0;39,0;84;7424
2012;Fisioterapia;2843_2012;2843;59758;313670;Privada com fins lucrativos;2003;109,0;32,0;32,0;120;90
2012;Fisioterapia;124_2012;124;19362;350320;Privada sem fins lucrativos;1998;282,0;108,0;29,0;180;244
2012;Fisioterapia;2571_2012;2571;90430;330220;Privada sem fins lucrativos;2006;151,0;93,0;13,0;100;352
2012;Fisioterapia;707_2012;707;56438;354890;Privada com fins lucrativos;2002;149,0;58,0;14,0;120;40
2012;Fisioterapia;457_2012;457;1122562;355030;Privada com fins lucrativos;2010;4,0;0,0;0,0;90;0
2012;Enfermagem;458_2012;458;73793;355030;Privada sem fins lucrativos;2004;151,0;49,0;13,0;340;197
2012;Medicina;830_2012;830;1029763;160030;Pública Federal;2010;88,0;35,0;0,0;30;2640
2012;Medicina;534_2012;534;11114;292740;Privada sem fins lucrativos;1952;1300,0;235,0;207,0;200;7424
2012;Medicina;29_2012;29;66248;230440;Pública Estadual;2003;233,0;42,0;38,0;40;2964
2012;Fisioterapia;322_2012;322;18760;355030;Privada sem fins lucrativos;1997;1,0;2,0;0,0;460;28
2012;Enfermagem;57_2012;57;46742;411520;Pública Estadual;1981;161,0;42,0;40,0;44;414
2012;Enfermagem;322_2012;322;73362;354730;Privada sem fins lucrativos;2004;187,0;103,0;56,0;460;540
2012;Enfermagem;5_2012;5;116632;220390;Pública Federal;2009;257,0;72,0;0,0;80;1342
2012;Enfermagem;1717_2012;1717;68949;210530;Privada com fins lucrativos;2004;336,0;40,0;75,0;68;100
2012;Fisioterapia;146_2012;146;20299;354980;Privada com fins lucrativos;1998;2,0;2,0;1,0;0;0
2012;Fisioterapia;3319_2012;3319;98071;520510;Privada com fins lucrativos;2007;215,0;70,0;42,0;200;110
2012;Enfermagem;1785_2012;1785;98760;510320;Privada sem fins lucrativos;2007;97,0;30,0;20,0;53;60
2012;Enfermagem;3756_2012;3756;102582;310170;Privada com fins lucrativos;2007;175,0;0,0;65,0;100;174
2012;Fisioterapia;376_2012;376;1166230;355030;Privada com fins lucrativos;2012;106,0;181,0;0,0;270;170
2012;Enfermagem;2_2012;2;143;530010;Pública Federal;1976;303,0;103,0;39,0;82;844
2012;Medicina;403_2012;403;48854;530010;Privada sem fins lucrativos;2001;580,0;84,0;101,0;80;5587
2012;Medicina;1244_2012;1244;86356;320530;Privada com fins lucrativos;2005;560,0;93,0;67,0;80;2354
2012;Enfermagem;1_2012;1;100770;510790;Pública Federal;2006;322,0;69,0;65,0;64;1318
2012;Fisioterapia;3459_2012;3459;63978;312230;Privada sem fins lucrativos;2003;141,0;77,0;15,0;50;83
2012;Enfermagem;452_2012;452;101949;130260;Privada sem fins lucrativos;2007;49,0;4,0;18,0;37;2
2012;Fisioterapia;4198_2012;4198;103508;521310;Privada com fins lucrativos;2007;103,0;11,0;11,0;100;54
2012;Enfermagem;1434_2012;1434;5000226;352260;Privada sem fins lucrativos;2010;38,0;25,0;0,0;100;85
2012;Odontologia;295_2012;295;19004;431680;Privada sem fins lucrativos;1998;268,0;59,0;59,0;55;162
2012;Enfermagem;5290_2012;5290;114224;530010;Privada com fins lucrativos;2009;226,0;411,0;0,0;160;792
2012;Enfermagem;472_2012;472;9723;330170;Privada sem fins lucrativos;1981;1559,0;365,0;299,0;480;598
2012;Enfermagem;3615_2012;3615;87705;261160;Privada sem fins lucrativos;2006;358,0;31,0;121,0;120;103
2012;Medicina;83_2012;83;19434;420820;Privada sem fins lucrativos;1998;429,0;91,0;57,0;74;2527
2012;Enfermagem;663_2012;663;109028;292740;Privada sem fins lucrativos;2009;470,0;284,0;28,0;600;420
2012;Odontologia;2835_2012;2835;5000572;261160;Privada com fins lucrativos;2010;295,0;185,0;0,0;150;373
2012;Enfermagem;3974_2012;3974;82032;521880;Especial;2004;188,0;38,0;53,0;240;69
2012;Fisioterapia;244_2012;244;20546;353440;Privada sem fins lucrativos;1999;167,0;77,0;27,0;120;114
2012;Enfermagem;3518_2012;3518;95147;420890;Privada com fins lucrativos;2006;137,0;74,0;37,0;80;73
2012;Fisioterapia;4256_2012;4256;46178;314330;Privada com fins lucrativos;2001;119,0;54,0;5,0;46;124
2012;Medicina;521_2012;521;10591;353060;Privada com fins lucrativos;1968;586,0;101,0;103,0;90;1844
2012;Medicina;780_2012;780;18472;510340;Privada com fins lucrativos;1997;915,0;47,0;196,0;42;2574
2012;Fisioterapia;4826_2012;4826;95141;350950;Privada com fins lucrativos;2006;412,0;189,0;158,0;120;410
2012;Fisioterapia;3937_2012;3937;96967;352050;Privada com fins lucrativos;2007;208,0;83,0;79,0;200;116
2012;Enfermagem;626_2012;626;1146576;431350;Privada sem fins lucrativos;;73,0;85,0;0,0;100;164
2012;Enfermagem;522_2012;522;40736;330455;Privada sem fins lucrativos;2000;2665,0;287,0;1508,0;293;148
2012;Odontologia;322_2012;322;18768;355220;Privada sem fins lucrativos;1997;375,0;180,0;36,0;115;469
2012;Fisioterapia;916_2012;916;94243;221100;Privada com fins lucrativos;2006;235,0;63,0;75,0;100;98
2012;Enfermagem;82_2012;82;106648;421720;Especial;2008;227,0;52,0;70,0;40;89
2012;Enfermagem;1019_2012;1019;92973;317040;Privada sem fins lucrativos;2006;128,0;58,0;29,0;54;66
2012;Fisioterapia;1504_2012;1504;1106761;270430;Privada sem fins lucrativos;;263,0;240,0;0,0;240;235
2012;Fisioterapia;316_2012;316;66270;355030;Privada sem fins lucrativos;2001;826,0;343,0;105,0;320;1587
2012;Fisioterapia;3151_2012;3151;73662;420420;Especial;2004;188,0;52,0;32,0;45;70
2012;Fisioterapia;1422_2012;1422;73250;130260;Privada com fins lucrativos;2004;1027,0;419,0;167,0;240;425
2012;Enfermagem;4865_2012;4865;114612;211130;Privada com fins lucrativos;2008;964,0;279,0;26,0;160;225
2012;Odontologia;1563_2012;1563;38313;221100;Privada com fins lucrativos;2001;596,0;68,0;89,0;100;661
2012;Fisioterapia;4566_2012;4566;106826;240810;Privada com fins lucrativos;2007;598,0;293,0;48,0;150;329
2012;Fisioterapia;3372_2012;3372;5284;313820;Privada sem fins lucrativos;1994;77,0;7,0;23,0;60;34
2012;Fisioterapia;15_2012;15;1322;330390;Privada sem fins lucrativos;1969;119,0;23,0;39,0;180;55
2012;Enfermagem;3588_2012;3588;98750;292740;Privada com fins lucrativos;2007;1089,0;327,0;281,0;200;319
2012;Enfermagem;2571_2012;2571;119052;330220;Privada sem fins lucrativos;2009;96,0;52,0;0,0;100;455
2012;Enfermagem;1540_2012;1540;5000264;110002;Privada sem fins lucrativos;2011;82,0;70,0;0,0;50;153
2012;Fisioterapia;1066_2012;1066;67319;172100;Privada sem fins lucrativos;2003;218,0;70,0;35,0;40;274
2012;Fisioterapia;430_2012;430;51584;411370;Privada sem fins lucrativos;2001;146,0;67,0;0,0;80;328
2012;Enfermagem;56_2012;56;3215;350750;Pública Estadual;1989;128,0;30,0;28,0;30;606
2012;Medicina;3223_2012;3223;58412;530010;Pública Estadual;2001;484,0;88,0;76,0;80;5176
2012;Enfermagem;3205_2012;3205;73976;317130;Privada com fins lucrativos;2005;92,0;35,0;6,0;40;37
2012;Enfermagem;4429_2012;4429;108124;500270;Privada sem fins lucrativos;2008;167,0;79,0;23,0;150;120
2012;Medicina;434_2012;434;1136509;355030;Privada sem fins lucrativos;2012;55,0;55,0;0,0;50;1942
2012;Medicina;1461_2012;1461;78256;292740;Privada com fins lucrativos;2004;714,0;111,0;106,0;100;5076
2012;Fisioterapia;403_2012;403;19055;530010;Privada sem fins lucrativos;1997;275,0;48,0;66,0;120;174
2012;Fisioterapia;296_2012;296;6817;430160;Privada sem fins lucrativos;1990;87,0;34,0;18,0;55;89
2012;Odontologia;480_2012;480;20732;330580;Privada sem fins lucrativos;2000;144,0;43,0;32,0;80;53
2012;Fisioterapia;43_2012;43;2544;420540;Pública Estadual;1994;247,0;96,0;54,0;60;551
2012;Odontologia;671_2012;671;18502;500270;Privada com fins lucrativos;1997;362,0;130,0;81,0;120;200
2012;Enfermagem;1809_2012;1809;1153787;261090;Pública Federal;2011;74,0;46,0;0,0;40;1707
2012;Enfermagem;2536_2012;2536;110582;140010;Privada com fins lucrativos;2008;518,0;153,0;181,0;200;196
2012;Enfermagem;38_2012;38;1156022;150270;Pública Estadual;;0,0;0,0;0,0;26;424
2012;Enfermagem;294_2012;294;45559;432180;Privada sem fins lucrativos;2001;112,0;39,0;15,0;50;86
2012;Enfermagem;12749_2012;12749;1046734;291800;Privada com fins lucrativos;;30,0;16,0;0,0;50;26
2012;Enfermagem;1225_2012;1225;98577;350190;Privada com fins lucrativos;2007;81,0;29,0;20,0;200;54
2012;Odontologia;792_2012;792;18166;150140;Privada sem fins lucrativos;1998;407,0;96,0;78,0;80;307
2012;Enfermagem;14183_2012;14183;84699;316250;Privada sem fins lucrativos;2005;52,0;0,0;52,0;0;0
2012;Fisioterapia;2565_2012;2565;56095;330045;Privada sem fins lucrativos;2002;222,0;116,0;38,0;90;125
2012;Fisioterapia;2086_2012;2086;59140;410830;Privada sem fins lucrativos;2007;37,0;13,0;9,0;100;110
2012;Fisioterapia;4010_2012;4010;9018;431490;Privada sem fins lucrativos;1980;685,0;170,0;98,0;180;302
2012;Enfermagem;4503_2012;4503;100452;292870;Pública Federal;2006;261,0;34,0;56,0;30;3593
2012;Medicina;409_2012;409;8437;261160;Pública Estadual;1951;980,0;151,0;150,0;150;12562
2012;Enfermagem;376_2012;376;1166621;355030;Privada com fins lucrativos;2012;136,0;342,0;0,0;270;647
2012;Enfermagem;14248_2012;14248;79872;317020;Privada sem fins lucrativos;2004;315,0;72,0;11,0;60;147
2012;Fisioterapia;3930_2012;3930;118704;220800;Privada com fins lucrativos;2009;126,0;63,0;0,0;100;85
2012;Enfermagem;472_2012;472;1123288;330350;Privada sem fins lucrativos;2012;73,0;94,0;0,0;100;185
2012;Enfermagem;550_2012;550;311610;250400;Pública Estadual;1974;351,0;83,0;46,0;80;1127
2012;Medicina;1046_2012;1046;5000980;354980;Privada sem fins lucrativos;2012;78,0;81,0;0,0;80;1048
2012;Medicina;18_2012;18;1518;431440;Privada sem fins lucrativos;1963;598,0;108,0;98,0;100;1542
2012;Enfermagem;308_2012;308;59344;310560;Privada sem fins lucrativos;2002;274,0;103,0;88,0;100;320
2012;Fisioterapia;663_2012;663;70566;310620;Privada sem fins lucrativos;2004;98,0;23,0;12,0;40;113
2012;Fisioterapia;545_2012;545;68590;313170;Privada sem fins lucrativos;2004;42,0;0,0;0,0;0;0
2012;Enfermagem;135_2012;135;62463;350590;Privada sem fins lucrativos;2003;126,0;31,0;42,0;120;60
2012;Fisioterapia;355_2012;355;7713;410690;Privada com fins lucrativos;1981;48,0;34,0;2,0;100;79
2012;Odontologia;572_2012;572;12693;330330;Pública Federal;1958;396,0;92,0;78,0;90;1468
2012;Enfermagem;322_2012;322;60024;520870;Privada sem fins lucrativos;2002;424,0;215,0;147,0;460;821
2012;Enfermagem;521_2012;521;106372;355030;Privada com fins lucrativos;2008;389,0;63,0;115,0;720;194
2012;Fisioterapia;295_2012;295;19003;431680;Privada sem fins lucrativos;1998;278,0;110,0;30,0;110;160
2012;Fisioterapia;2147_2012;2147;98746;130260;Privada com fins lucrativos;2007;297,0;72,0;43,0;80;565
2012;Fisioterapia;217_2012;217;88363;354910;Pública Municipal;2000;44,0;0,0;25,0;0;0
2012;Enfermagem;572_2012;572;12708;330330;Pública Federal;1944;531,0;121,0;91,0;112;3135
2012;Medicina;472_2012;472;75821;330455;Privada sem fins lucrativos;2007;588,0;108,0;0,0;110;1100
2012;Enfermagem;1835_2012;1835;113060;170550;Pública Municipal;2008;213,0;213,0;0,0;300;425
2012;Medicina;548_2012;548;11446;211130;Pública Federal;1958;630,0;115,0;91,0;100;6217
2012;Enfermagem;163_2012;163;55129;330330;Privada com fins lucrativos;2002;509,0;338,0;41,0;220;2171
2012;Fisioterapia;4655_2012;4655;104846;355220;Privada com fins lucrativos;2008;224,0;193,0;29,0;150;356
2012;Enfermagem;3618_2012;3618;117176;351300;Privada com fins lucrativos;2009;105,0;39,0;0,0;200;35
2012;Medicina;13_2012;13;1107;430510;Privada sem fins lucrativos;1968;435,0;85,0;73,0;77;2570
2012;Enfermagem;1711_2012;1711;1109419;354140;Privada sem fins lucrativos;2011;178,0;99,0;0,0;100;349
2012;Odontologia;3_2012;3;1108167;280350;Pública Federal;2012;51,0;51,0;0,0;50;237
2012;Fisioterapia;514_2012;514;20921;330040;Privada sem fins lucrativos;1998;38,0;6,0;0,0;50;26
2012;Enfermagem;163_2012;163;41994;330455;Privada com fins lucrativos;2000;75,0;48,0;9,0;80;180
2012;Enfermagem;3610_2012;3610;105312;530010;Privada sem fins lucrativos;2007;578,0;75,0;74,0;115;156
2012;Enfermagem;728_2012;728;117648;312090;Privada sem fins lucrativos;2009;222,0;53,0;104,0;200;50
2012;Enfermagem;1600_2012;1600;67235;314330;Privada sem fins lucrativos;2004;237,0;49,0;55,0;100;200
2012;Medicina;3_2012;3;1108153;280350;Pública Federal;2012;50,0;50,0;0,0;50;905
2012;Fisioterapia;739_2012;739;74251;320120;Privada sem fins lucrativos;2004;159,0;36,0;34,0;80;98
2012;Medicina;730_2012;730;150039;411990;Pública Estadual;2009;80,0;41,0;0,0;40;5244
2012;Enfermagem;19_2012;19;1627;350950;Privada sem fins lucrativos;1972;233,0;62,0;40,0;176;658
2012;Odontologia;3034_2012;3034;1059632;292740;Privada com fins lucrativos;2011;238,0;190,0;0,0;100;485
2012;Enfermagem;2122_2012;2122;118882;280030;Privada com fins lucrativos;2009;1144,0;290,0;122,0;200;1271
2012;Enfermagem;515_2012;515;69197;330330;Privada com fins lucrativos;2004;1043,0;282,0;297,0;800;600
2012;Enfermagem;163_2012;163;55151;330455;Privada com fins lucrativos;2002;186,0;99,0;33,0;180;791
2012;Medicina;571_2012;571;12569;410690;Pública Federal;1912;1161,0;184,0;174,0;176;10603
2012;Medicina;2564_2012;2564;1101742;250370;Pública Federal;2007;264,0;33,0;0,0;30;2815
2012;Medicina;572_2012;572;12692;330330;Pública Federal;1926;1047,0;196,0;175,0;180;12839
2012;Enfermagem;1461_2012;1461;60094;292740;Privada com fins lucrativos;2002;558,0;95,0;171,0;300;286
2012;Enfermagem;1336_2012;1336;66759;410480;Privada sem fins lucrativos;2004;186,0;91,0;39,0;100;131
2012;Enfermagem;2771_2012;2771;109288;291360;Privada com fins lucrativos;2008;407,0;103,0;100,0;200;119
2012;Enfermagem;583_2012;583;13994;230440;Pública Federal;1976;364,0;84,0;69,0;80;2254
2012;Odontologia;458_2012;458;18455;355030;Privada sem fins lucrativos;1997;194,0;104,0;13,0;210;244
2012;Medicina;3974_2012;3974;1178672;521880;Especial;;80,0;81,0;0,0;80;3581
2012;Odontologia;343_2012;343;53314;310620;Privada com fins lucrativos;2001;594,0;234,0;72,0;90;289
2012;Enfermagem;2774_2012;2774;347613;350610;Privada sem fins lucrativos;2001;216,0;75,0;58,0;150;162
2012;Fisioterapia;243_2012;243;6182;353060;Privada sem fins lucrativos;1984;73,0;40,0;0,0;100;105
2012;Fisioterapia;534_2012;534;11115;292740;Privada sem fins lucrativos;1968;167,0;61,0;40,0;100;139
2012;Enfermagem;597_2012;597;14616;317010;Pública Federal;1989;269,0;67,0;48,0;60;273
2012;Fisioterapia;417_2012;417;8576;355030;Privada com fins lucrativos;1984;131,0;90,0;8,0;70;385
2012;Odontologia;124_2012;124;55362;350320;Privada sem fins lucrativos;2003;186,0;60,0;32,0;60;267
2012;Fisioterapia;1472_2012;1472;105142;420750;Privada com fins lucrativos;2007;0,0;0,0;0,0;0;0
2012;Enfermagem;15452_2012;15452;59363;310740;Privada sem fins lucrativos;2002;96,0;46,0;21,0;120;45
2012;Enfermagem;140_2012;140;4506;330620;Privada sem fins lucrativos;1988;18,0;21,0;0,0;80;80
2012;Fisioterapia;2041_2012;2041;92990;311530;Privada com fins lucrativos;2007;71,0;25,0;17,0;50;90
2012;Odontologia;550_2012;550;11595;250400;Pública Estadual;1972;268,0;67,0;33,0;60;968
2012;Fisioterapia;775_2012;775;73996;530010;Privada sem fins lucrativos;2005;146,0;46,0;0,0;40;195
